386.326	128.708
378.294	72.3724
386.904	61.237
385.619	94.3812
366.457	245.414
513.376	224.581
387.117	131.584
374.457	95.6949
393.838	171.263
380.869	130.976
395.952	263.641
409.496	270.499
385.488	252.269
386.851	236.575
392.396	122.783
478.72	225.565
414.417	44.9448
396.654	49.8667
492.966	222.531
438.227	226.751
